"MS2/Extra Alpha pre3.0.3x 20101029 14:11BST(c)KC/JSM/JBMS2"
Time	SecL	RPM	MAP	TP	AFR	MAT	CLT	Engine	Gego	Gair	Gwarm	Gbaro	Gammae	TPSacc	Gve	PW	DutyCycle1	Gve2	PW2	DutyCycle2	SparkAdv	knockRet	ColdAdv	Dwell	tpsDOT	mapDOT	IACstep	Batt V	deltaT	WallFuel1	WallFuel2	EAE1 %	EAE2 %	Load	Secondary Load	Ign load	Secondary Ign Load	EAE Load	AFR Load	EGT 6 temp	EGT 7 temp	gpioadc0	gpioadc1	gpioadc2	gpioadc3	status1	status2	status3	status4	status5	timing err%	AFR Target 1	Boost Duty	PWM Idle Duty	Lost sync count	Lost sync reason	InjTiming1	InjTiming2	PW3	PW4	VE Trim 1	VE Trim 2	VE Trim 3	VE Trim 4	RPMdot
944.292	1060	1221	25.5	-1	12.10	79.3	188.6	1	100	96	100	101	96	100	57	1.073	2.2	57	1.074	2.2	14.0	0.0	0.0	3.13	19.2	0.0	79	13.9	0	0	0	0	0	25.5	0.0	25.5	0.0	25.5	25.5	593	450	0	0	0	0	24	128	0	0	0	0.2	14.5	0	30.9	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-230
944.357	1060	1199	25.6	-1	12.10	79.3	188.1	1	100	96	100	101	96	100	57	1.073	2.1	57	1.072	2.1	14.0	0.0	0.0	3.13	19.5	3.0	78	13.9	0	0	0	0	0	25.6	0.0	25.6	0.0	25.6	25.6	596	447	0	0	0	0	24	128	0	0	0	0.3	14.4	0	30.5	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-250
944.422	1060	1180	25.6	-1	12.10	79.1	189.7	1	100	96	100	101	96	100	57	1.073	2.1	57	1.073	2.1	14.0	0.0	0.0	3.13	42.8	0.0	77	13.9	0	0	0	0	0	25.6	0.0	25.6	0.0	25.6	25.6	588	443	0	0	0	0	24	128	0	0	0	0.0	14.4	0	30.1	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-260
944.488	1060	1167	25.9	-1	12.10	79.2	190.5	1	100	96	100	101	96	100	57	1.076	2.1	57	1.078	2.1	14.0	0.0	0.0	3.13	-9.5	3.0	77	13.9	0	0	0	0	0	25.9	0.0	25.9	0.0	25.9	25.9	574	443	0	0	0	0	24	128	0	0	0	0.3	14.4	0	30.1	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-270
944.556	1060	1156	25.9	-1	12.10	79.4	190.0	1	100	96	100	101	96	100	57	1.078	2.1	57	1.078	2.1	14.0	0.0	0.0	3.13	40.0	0.0	76	13.9	0	0	0	0	0	25.9	0.0	25.9	0.0	25.9	25.9	571	436	0	0	0	0	24	128	0	0	0	0.5	14.4	0	29.7	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-250
944.620	1060	1140	26.1	-1	12.10	79.8	188.8	1	100	96	100	101	96	100	57	1.081	2.1	57	1.080	2.1	14.0	0.0	0.0	3.13	19.5	3.0	76	13.9	0	0	0	0	0	26.1	0.0	26.1	0.0	26.1	26.1	557	426	0	0	0	0	24	128	0	0	0	0.4	14.4	0	29.7	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-240
944.686	1060	1125	26.4	-1	12.10	79.5	188.2	1	100	96	100	101	96	100	57	1.083	2.0	57	1.082	2.0	14.0	0.0	0.0	3.13	39.5	0.0	76	13.9	0	0	0	0	0	26.4	0.0	26.4	0.0	26.4	26.4	553	433	0	0	0	0	24	128	0	0	0	-0.5	14.3	0	29.7	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-240
944.752	1060	1114	26.7	-1	12.10	79.3	189.4	1	100	96	100	101	96	100	57	1.085	2.0	57	1.088	2.0	14.0	0.0	0.0	3.13	30.0	7.0	76	13.9	0	0	0	0	0	26.7	0.0	26.7	0.0	26.7	26.7	574	424	0	0	0	0	24	128	0	0	0	0.1	14.3	0	29.7	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-210
944.817	1060	1108	26.9	-1	12.10	79.4	190.4	1	100	96	100	101	96	100	57	1.089	2.0	57	1.089	2.0	14.0	0.0	0.0	3.13	18.8	3.0	76	13.9	0	0	0	0	0	26.9	0.0	26.9	0.0	26.9	26.9	564	426	0	0	0	0	24	128	0	0	0	-0.1	14.3	0	29.7	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-200
944.881	1060	1104	27.1	-1	12.10	79.4	189.9	1	100	96	100	101	96	100	57	1.091	2.0	57	1.093	2.0	14.1	0.0	0.0	3.13	39.5	3.0	76	13.9	0	0	0	0	0	27.1	0.0	27.1	0.0	27.1	27.1	560	428	0	0	0	0	24	128	0	0	0	0.3	14.3	0	29.7	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-170
944.948	1060	1097	27.1	-1	12.10	79.5	189.9	1	100	96	100	101	96	100	57	1.094	2.0	57	1.094	2.0	14.1	0.0	0.0	3.13	28.9	0.0	76	13.9	0	0	0	0	0	27.1	0.0	27.1	0.0	27.1	27.1	562	430	0	0	0	0	24	128	0	0	0	0.3	14.3	0	29.7	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-140
945.013	1060	1090	27.5	-1	12.10	79.6	189.0	1	100	96	100	101	96	100	57	1.099	2.0	57	1.099	2.0	14.1	0.0	0.0	3.13	39.5	3.0	76	13.9	0	0	0	0	0	27.5	0.0	27.5	0.0	27.5	27.5	593	431	0	0	0	0	24	128	0	0	0	-0.8	14.3	0	29.7	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-130
945.078	1060	1089	27.6	-1	12.10	79.6	188.3	1	100	96	100	101	96	100	57	1.103	2.0	57	1.103	2.0	14.1	0.0	0.0	3.13	28.5	0.0	76	13.9	0	0	0	0	0	27.6	0.0	27.6	0.0	27.6	27.6	571	428	0	0	0	0	24	128	0	0	0	0.2	14.3	0	29.7	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-100
945.143	1061	1082	27.7	-2	12.10	79.4	189.5	1	100	96	100	101	96	100	57	1.103	2.0	57	1.095	2.0	14.1	0.0	0.0	3.06	-77.1	3.0	76	14.0	0	0	0	0	0	27.7	0.0	27.7	0.0	27.7	27.7	602	433	0	0	0	0	24	128	0	0	0	0.4	14.3	0	29.7	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-80
945.207	1061	1079	27.8	-1	12.10	79.3	190.7	1	100	96	100	101	96	100	57	1.095	2.0	57	1.095	2.0	14.1	0.0	0.0	3.06	40.0	3.0	76	14.0	0	0	0	0	0	27.8	0.0	27.8	0.0	27.8	27.8	603	433	0	0	0	0	24	128	0	0	0	0.0	14.3	0	29.7	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-70
945.273	1061	1077	27.8	-1	12.10	79.5	189.8	1	100	96	100	101	96	100	57	1.097	2.0	57	1.097	2.0	14.1	0.0	0.0	3.13	19.0	0.0	76	13.9	0	0	0	0	0	27.8	0.0	27.8	0.0	27.8	27.8	598	462	0	0	0	0	24	128	0	0	0	-0.4	14.3	0	29.7	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-70
945.338	1061	1076	28.1	-2	12.10	79.5	188.7	1	100	96	100	101	96	100	57	1.111	2.0	57	1.109	2.0	14.1	0.0	0.0	3.13	-64.3	3.0	76	13.9	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	627	443	0	0	0	0	24	128	0	0	0	0.2	14.3	0	29.7	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-50
945.401	1061	1077	28.2	-1	12.10	79.5	188.1	1	100	96	100	101	96	100	57	1.112	2.0	57	1.112	2.0	14.1	0.0	0.0	3.13	19.7	0.0	76	13.9	0	0	0	0	0	28.2	0.0	28.2	0.0	28.2	28.2	614	433	0	0	0	0	24	128	0	0	0	-0.3	14.3	0	29.7	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-50
945.465	1061	1076	28.1	-1	12.10	79.3	189.4	1	100	96	100	101	96	100	57	1.111	2.0	57	1.112	2.0	14.1	0.0	0.0	3.13	0.0	0.0	75	13.9	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	629	443	0	0	0	0	24	128	0	0	0	-0.7	14.3	0	29.3	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-20
945.531	1061	1079	28.1	-2	12.10	79.4	191.0	1	100	96	100	101	96	100	57	1.102	2.0	57	1.102	2.0	14.1	0.0	0.0	3.06	-65.1	0.0	74	14.0	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	648	464	0	0	0	0	24	128	0	0	0	-0.1	14.3	0	28.9	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
945.595	1061	1079	28.1	-1	12.10	79.5	191.0	1	100	96	100	101	96	100	57	1.102	2.0	57	1.102	2.0	14.1	0.0	0.0	3.06	19.7	0.0	74	14.0	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	650	455	0	0	0	0	24	128	0	0	0	-0.4	14.3	0	28.9	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
945.661	1061	1079	28.3	-1	12.10	79.5	189.9	1	100	96	100	101	96	100	57	1.102	2.0	57	1.112	2.0	14.1	0.0	0.0	3.13	-9.5	3.0	73	13.9	0	0	0	0	0	28.3	0.0	28.3	0.0	28.3	28.3	658	473	0	0	0	0	24	128	0	0	0	-0.1	14.3	0	28.5	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
945.728	1061	1075	28.3	-1	12.10	79.5	188.7	1	100	96	100	101	96	100	57	1.114	2.0	57	1.114	2.0	14.1	0.0	0.0	3.13	19.5	0.0	73	13.9	0	0	0	0	0	28.3	0.0	28.3	0.0	28.3	28.3	626	462	0	0	0	0	24	128	0	0	0	-0.2	14.3	0	28.5	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
945.793	1061	1074	28.3	-1	12.10	79.5	188.1	1	100	96	100	101	96	100	57	1.114	2.0	57	1.114	2.0	14.1	0.0	0.0	3.13	-19.7	0.0	73	13.9	0	0	0	0	0	28.3	0.0	28.3	0.0	28.3	28.3	627	462	0	0	0	0	24	128	0	0	0	-0.8	14.3	0	28.5	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
945.857	1061	1076	28.3	-1	12.10	79.1	189.7	1	100	96	100	101	96	100	57	1.114	2.0	57	1.114	2.0	14.1	0.0	0.0	3.13	0.0	0.0	72	13.9	0	0	0	0	0	28.3	0.0	28.3	0.0	28.3	28.3	619	462	0	0	0	0	24	128	0	0	0	0.1	14.3	0	28.1	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
945.922	1061	1075	28.3	-1	12.10	79.2	190.2	1	100	96	100	101	96	100	57	1.114	2.0	57	1.114	2.0	14.1	0.0	0.0	3.13	-37.6	0.0	72	13.9	0	0	0	0	0	28.3	0.0	28.3	0.0	28.3	28.3	614	450	0	0	0	0	24	128	0	0	0	0.5	14.3	0	28.1	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
945.986	1061	1075	28.3	-1	12.10	79.4	189.5	1	100	96	100	101	96	100	57	1.114	2.0	57	1.114	2.0	14.1	0.0	0.0	3.13	-9.5	0.0	71	13.9	0	0	0	0	0	28.3	0.0	28.3	0.0	28.3	28.3	612	469	0	0	0	0	24	128	0	0	0	-0.1	14.3	0	27.7	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
946.054	1061	1078	28.3	-1	12.10	79.5	188.8	1	100	96	100	101	96	100	57	1.114	2.0	57	1.114	2.0	14.1	0.0	0.0	3.13	0.0	0.0	70	13.9	0	0	0	0	0	28.3	0.0	28.3	0.0	28.3	28.3	615	471	0	0	0	0	24	128	0	0	0	-0.4	14.3	0	27.3	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
946.119	1062	1082	28.3	-1	12.10	79.5	188.5	1	100	96	100	101	96	100	57	1.114	2.0	57	1.114	2.0	14.1	0.0	0.0	3.13	-19.2	0.0	70	13.9	0	0	0	0	0	28.3	0.0	28.3	0.0	28.3	28.3	627	452	0	0	0	0	24	128	0	0	0	-0.7	14.3	0	27.3	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-10
946.187	1062	1084	28.3	-1	12.10	79.1	189.9	1	100	96	100	101	96	100	57	1.114	2.0	57	1.114	2.0	14.1	0.0	0.0	3.13	-18.8	0.0	69	13.9	0	0	0	0	0	28.3	0.0	28.3	0.0	28.3	28.3	650	457	0	0	0	0	24	128	0	0	0	0.0	14.3	0	27.0	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
946.251	1062	1084	28.3	-1	12.10	79.4	191.3	1	100	96	100	101	96	100	57	1.114	2.0	57	1.114	2.0	14.1	0.0	0.0	3.13	28.9	0.0	68	13.9	0	0	0	0	0	28.3	0.0	28.3	0.0	28.3	28.3	605	457	0	0	0	0	24	128	0	0	0	0.6	14.3	0	26.6	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
946.316	1062	1085	28.3	-1	12.10	79.5	191.3	1	100	96	100	101	96	100	57	1.114	2.0	57	1.114	2.0	14.1	0.0	0.0	3.13	0.0	0.0	68	13.9	0	0	0	0	0	28.3	0.0	28.3	0.0	28.3	28.3	621	435	0	0	0	0	24	128	0	0	0	-0.2	14.3	0	26.6	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	10
946.379	1062	1088	28.3	-1	12.10	79.5	189.7	1	100	96	100	101	96	100	57	1.114	2.0	57	1.114	2.0	14.1	0.0	0.0	3.13	-18.8	0.0	67	13.9	0	0	0	0	0	28.3	0.0	28.3	0.0	28.3	28.3	602	448	0	0	0	0	24	128	0	0	0	-0.5	14.3	0	26.2	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
946.452	1062	1090	28.3	-1	12.10	79.5	188.6	1	100	96	100	101	96	100	57	1.114	2.0	57	1.114	2.0	14.1	0.0	0.0	3.13	-19.2	0.0	66	13.9	0	0	0	0	0	28.3	0.0	28.3	0.0	28.3	28.3	612	452	0	0	0	0	24	128	0	0	0	0.3	14.3	0	25.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
946.515	1062	1093	28.1	-1	12.10	79.4	189.0	1	100	96	100	101	96	100	57	1.111	2.0	57	1.114	2.0	14.1	0.0	0.0	3.13	-19.5	0.0	66	13.9	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	612	452	0	0	0	0	24	128	0	0	0	-0.3	14.3	0	25.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-20
946.579	1062	1092	28.0	-1	12.10	79.0	189.8	1	100	96	100	101	96	100	57	1.109	2.0	57	1.109	2.0	14.1	0.0	0.0	3.13	9.7	0.0	65	13.9	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	609	445	0	0	0	0	24	128	0	0	0	0.0	14.3	0	25.4	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
946.645	1062	1093	28.0	-1	12.10	78.8	190.6	1	100	96	100	101	96	100	57	1.111	2.0	57	1.111	2.0	14.1	0.0	0.0	3.13	-28.9	-3.0	65	13.9	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	598	464	0	0	0	0	24	128	0	0	0	0.0	14.3	0	25.4	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
946.709	1062	1096	28.0	-1	12.10	78.9	189.1	1	100	96	100	101	96	100	57	1.109	2.0	57	1.109	2.0	14.1	0.0	0.0	3.13	-29.6	0.0	64	13.9	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	591	447	0	0	0	0	24	128	0	0	0	0.0	14.3	0	25.0	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
946.773	1062	1095	28.0	-1	12.10	78.8	188.3	1	100	96	100	101	96	100	57	1.109	2.0	57	1.109	2.0	14.1	0.0	0.0	3.13	0.0	0.0	63	13.9	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	602	436	0	0	0	0	24	128	0	0	0	0.5	14.3	0	24.6	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
946.837	1062	1091	28.1	-1	12.10	78.5	189.8	1	100	96	100	101	96	100	57	1.111	2.0	57	1.111	2.0	14.1	0.0	0.0	3.13	9.6	0.0	63	13.9	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	609	452	0	0	0	0	24	128	0	0	0	-0.3	14.3	0	24.6	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
946.903	1062	1088	28.0	-1	12.10	78.5	190.2	1	100	96	100	101	96	100	57	1.111	2.0	57	1.111	2.0	14.1	0.0	0.0	3.13	-29.6	-3.0	63	13.9	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	636	448	0	0	0	0	24	128	0	0	0	-0.9	14.3	0	24.6	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-10
946.970	1062	1091	28.1	-1	12.10	78.8	190.2	1	100	96	100	101	96	100	57	1.109	2.0	57	1.111	2.0	14.1	0.0	0.0	3.13	0.0	3.0	62	13.9	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	614	448	0	0	0	0	24	128	0	0	0	0.0	14.3	0	24.2	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
947.036	1062	1092	27.9	-1	12.10	79.1	190.1	1	100	96	100	101	96	100	57	1.108	2.0	57	1.108	2.0	14.1	0.0	0.0	3.13	-19.0	0.0	62	13.9	0	0	0	0	0	27.9	0.0	27.9	0.0	27.9	27.9	617	440	0	0	0	0	24	128	0	0	0	-0.4	14.3	0	24.2	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
947.101	1062	1091	28.0	-1	12.10	79.1	188.8	1	100	96	100	101	96	100	57	1.109	2.0	57	1.109	2.0	14.1	0.0	0.0	3.13	0.0	0.0	61	13.9	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	617	461	0	0	0	0	24	128	0	0	0	0.1	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
947.167	1063	1092	28.1	-1	12.10	78.9	188.2	1	100	96	100	101	96	100	57	1.109	2.0	57	1.111	2.0	14.1	0.0	0.0	3.13	0.0	3.0	61	13.9	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	634	447	0	0	0	0	24	128	0	0	0	-0.3	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
947.233	1063	1090	28.1	-1	12.10	78.7	189.4	1	100	96	100	101	96	100	57	1.111	2.0	57	1.111	2.0	14.1	0.0	0.0	3.13	19.5	0.0	61	13.9	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	617	447	0	0	0	0	24	128	0	0	0	-0.5	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
947.299	1063	1087	28.1	-1	12.10	78.7	190.0	1	100	96	100	101	96	100	57	1.111	2.0	57	1.111	2.0	14.1	0.0	0.0	3.13	-19.2	0.0	61	13.9	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	626	445	0	0	0	0	24	128	0	0	0	0.1	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-10
947.365	1063	1087	28.0	-1	12.10	78.8	190.0	1	100	96	100	101	96	100	57	1.109	2.0	57	1.109	2.0	14.1	0.0	0.0	3.13	0.0	0.0	61	13.9	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	626	447	0	0	0	0	24	128	0	0	0	-0.3	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-20
947.430	1063	1087	28.0	-1	12.10	78.9	189.4	1	100	96	100	101	96	100	57	1.109	2.0	57	1.111	2.0	14.1	0.0	0.0	3.13	-9.6	-3.0	61	13.9	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	624	462	0	0	0	0	24	128	0	0	0	0.4	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-20
947.495	1063	1086	28.1	-1	12.10	78.9	188.5	1	100	96	100	101	96	100	57	1.111	2.0	57	1.109	2.0	14.1	0.0	0.0	3.13	-19.5	3.0	61	13.9	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	627	452	0	0	0	0	24	128	0	0	0	-0.3	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-10
947.563	1063	1085	28.1	-1	12.10	78.7	189.6	1	100	96	100	101	96	100	57	1.111	2.0	57	1.111	2.0	14.1	0.0	0.0	3.13	-19.2	0.0	61	13.9	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	636	445	0	0	0	0	24	128	0	0	0	-0.6	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
947.625	1063	1086	28.1	-2	12.10	78.7	189.8	1	100	96	100	101	96	100	57	1.102	2.0	57	1.102	2.0	14.1	0.0	0.0	3.06	-68.3	0.0	61	14.0	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	636	452	0	0	0	0	24	128	0	0	0	0.2	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
947.689	1063	1087	28.0	-1	12.10	78.7	189.8	1	100	96	100	101	96	100	57	1.100	2.0	57	1.100	2.0	14.1	0.0	0.0	3.06	-20.2	0.0	61	14.0	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	633	447	0	0	0	0	24	128	0	0	0	-0.2	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
947.755	1063	1088	28.0	-1	12.10	78.9	190.2	1	100	96	100	101	96	100	57	1.102	2.0	57	1.102	2.0	14.1	0.0	0.0	3.06	-28.5	-3.0	61	14.0	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	621	461	0	0	0	0	24	128	0	0	0	0.0	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
947.819	1063	1084	28.1	-1	12.10	78.9	189.2	1	100	96	100	101	96	100	57	1.111	2.0	57	1.100	2.0	14.1	0.0	0.0	3.13	-20.2	3.0	61	13.9	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	614	435	0	0	0	0	24	128	0	0	0	0.3	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
947.883	1063	1082	28.0	-1	12.10	78.9	188.1	1	100	96	100	101	96	100	57	1.109	2.0	57	1.111	2.0	14.1	0.0	0.0	3.13	-38.5	0.0	61	13.9	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	607	435	0	0	0	0	24	128	0	0	0	-1.0	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
947.953	1063	1085	28.1	-1	12.10	78.5	189.0	1	100	96	100	101	96	100	57	1.111	2.0	57	1.109	2.0	14.1	0.0	0.0	3.13	-9.8	0.0	61	13.9	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	603	448	0	0	0	0	24	128	0	0	0	-0.2	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
948.016	1063	1089	28.0	-1	12.10	78.5	189.8	1	100	96	100	101	96	100	57	1.109	2.0	57	1.109	2.0	14.1	0.0	0.0	3.13	-19.2	0.0	61	13.9	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	607	428	0	0	0	0	24	128	0	0	0	0.6	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
948.081	1063	1092	28.0	-1	12.10	79.0	189.9	1	100	96	100	101	96	100	57	1.109	2.0	57	1.111	2.0	14.1	0.0	0.0	3.13	-29.2	-3.0	61	13.9	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	621	454	0	0	0	0	24	128	0	0	0	-0.2	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
948.146	1064	1094	28.1	-1	12.10	79.3	188.7	1	100	96	100	101	96	100	57	1.111	2.0	57	1.111	2.0	14.1	0.0	0.0	3.13	0.0	0.0	61	13.9	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	605	464	0	0	0	0	24	128	0	0	0	0.4	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
948.211	1064	1093	28.0	-1	12.10	79.3	188.1	1	100	96	100	101	96	100	57	1.109	2.0	57	1.111	2.0	14.1	0.0	0.0	3.13	-28.9	-3.0	61	13.9	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	600	433	0	0	0	0	24	128	0	0	0	-1.0	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
948.276	1064	1096	28.1	-1	12.10	79.1	189.4	1	100	96	100	101	96	100	57	1.111	2.0	57	1.109	2.0	14.1	0.0	0.0	3.13	-19.2	0.0	61	13.9	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	600	440	0	0	0	0	24	128	0	0	0	0.1	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
948.344	1064	1091	28.0	-1	12.10	79.1	190.4	1	100	96	100	101	96	100	57	1.100	2.0	57	1.100	2.0	14.1	0.0	0.0	3.06	-28.9	0.0	61	14.0	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	596	433	0	0	0	0	24	128	0	0	0	0.7	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
948.408	1064	1087	28.0	-1	12.10	79.4	190.4	1	100	96	100	101	96	100	57	1.102	2.0	57	1.102	2.0	14.1	0.0	0.0	3.06	-28.9	-3.0	61	14.0	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	595	430	0	0	0	0	24	128	0	0	0	-0.1	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
948.472	1064	1088	28.0	-1	12.10	79.4	189.9	1	100	96	100	101	96	100	57	1.100	2.0	57	1.109	2.0	14.1	0.0	0.0	3.13	-19.7	0.0	61	13.9	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	598	435	0	0	0	0	24	128	0	0	0	-0.4	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-20
948.536	1064	1090	28.1	-1	12.10	79.5	188.7	1	100	96	100	101	96	100	57	1.111	2.0	57	1.111	2.0	14.1	0.0	0.0	3.13	-28.9	0.0	61	13.9	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	605	435	0	0	0	0	24	128	0	0	0	0.6	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
948.600	1064	1090	28.1	-1	12.10	79.4	187.5	1	100	96	100	101	96	100	57	1.111	2.0	57	1.109	2.0	14.1	0.0	0.0	3.13	-10.1	0.0	61	13.9	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	610	438	0	0	0	0	24	128	0	0	0	-0.2	14.3	0	23.8	5	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
