//------------------------------------------------------------------------------
//--  Generated by TunerStudio 
//--  Date: 11-6-2012
//--  Time: 19:57
//--  This file merely records what was sent to your Controller,        
//--  and may be deleted at any time.                                                    
//--  Selected type: AFR Table 
//------------------------------------------------------------------------------

//-- generated using refTable Generator:linearGenerator
//-- Table Identifier:002//-- generated by Custom linear generator using user input data:
//-- Volts:0, 5     AFR:6.85, 21.89
//----------------------------------------------------------//
ADC 	Value 	MSVal 	volts
584	15.43	154 	2.852
585	15.44	154 	2.856
586	15.46	155 	2.861
587	15.47	155 	2.866
588	15.49	155 	2.871
589	15.50	155 	2.876
590	15.52	155 	2.881
591	15.53	155 	2.886
592	15.55	155 	2.891
593	15.56	156 	2.896
594	15.57	156 	2.900
595	15.59	156 	2.905
596	15.60	156 	2.910
597	15.62	156 	2.915
598	15.63	156 	2.920
599	15.65	156 	2.925
600	15.66	157 	2.930
601	15.68	157 	2.935
602	15.69	157 	2.939
603	15.71	157 	2.944
604	15.72	157 	2.949
605	15.74	157 	2.954
606	15.75	158 	2.959
607	15.77	158 	2.964
608	15.78	158 	2.969
609	15.79	158 	2.974
610	15.81	158 	2.979
611	15.82	158 	2.983
612	15.84	158 	2.988
613	15.85	159 	2.993
614	15.87	159 	2.998
615	15.88	159 	3.003
616	15.90	159 	3.008
617	15.91	159 	3.013
618	15.93	159 	3.018
619	15.94	159 	3.022
620	15.96	160 	3.027
621	15.97	160 	3.032
622	15.99	160 	3.037
623	16.00	160 	3.042
624	16.02	160 	3.047
625	16.03	160 	3.052
626	16.04	160 	3.057
627	16.06	161 	3.062
628	16.07	161 	3.066
629	16.09	161 	3.071
630	16.10	161 	3.076
631	16.12	161 	3.081
632	16.13	161 	3.086
633	16.15	161 	3.091
634	16.16	162 	3.096
635	16.18	162 	3.101
636	16.19	162 	3.105
637	16.21	162 	3.110
638	16.22	162 	3.115
639	16.24	162 	3.120
640	16.25	163 	3.125
641	16.26	163 	3.130
642	16.28	163 	3.135
643	16.29	163 	3.140
644	16.31	163 	3.145
645	16.32	163 	3.149
646	16.34	163 	3.154
647	16.35	164 	3.159
648	16.37	164 	3.164
649	16.38	164 	3.169
650	16.40	164 	3.174
651	16.41	164 	3.179
652	16.43	164 	3.184
653	16.44	164 	3.188
654	16.46	165 	3.193
655	16.47	165 	3.198
656	16.49	165 	3.203
657	16.50	165 	3.208
658	16.51	165 	3.213
659	16.53	165 	3.218
660	16.54	165 	3.223
661	16.56	166 	3.228
662	16.57	166 	3.232
663	16.59	166 	3.237
664	16.60	166 	3.242
665	16.62	166 	3.247
666	16.63	166 	3.252
667	16.65	166 	3.257
668	16.66	167 	3.262
669	16.68	167 	3.267
670	16.69	167 	3.271
671	16.71	167 	3.276
672	16.72	167 	3.281
673	16.73	167 	3.286
674	16.75	167 	3.291
675	16.76	168 	3.296
676	16.78	168 	3.301
677	16.79	168 	3.306
678	16.81	168 	3.311
679	16.82	168 	3.315
680	16.84	168 	3.320
681	16.85	169 	3.325
682	16.87	169 	3.330
683	16.88	169 	3.335
684	16.90	169 	3.340
685	16.91	169 	3.345
686	16.93	169 	3.350
687	16.94	169 	3.354
688	16.95	170 	3.359
689	16.97	170 	3.364
690	16.98	170 	3.369
691	17.00	170 	3.374
692	17.01	170 	3.379
693	17.03	170 	3.384
694	17.04	170 	3.389
695	17.06	171 	3.394
696	17.07	171 	3.398
697	17.09	171 	3.403
698	17.10	171 	3.408
699	17.12	171 	3.413
700	17.13	171 	3.418
701	17.15	171 	3.423
702	17.16	172 	3.428
703	17.18	172 	3.433
704	17.19	172 	3.438
705	17.20	172 	3.442
706	17.22	172 	3.447
707	17.23	172 	3.452
708	17.25	172 	3.457
709	17.26	173 	3.462
710	17.28	173 	3.467
711	17.29	173 	3.472
712	17.31	173 	3.477
713	17.32	173 	3.481
714	17.34	173 	3.486
715	17.35	174 	3.491
716	17.37	174 	3.496
717	17.38	174 	3.501
718	17.40	174 	3.506
719	17.41	174 	3.511
720	17.42	174 	3.516
721	17.44	174 	3.521
722	17.45	175 	3.525
723	17.47	175 	3.530
724	17.48	175 	3.535
725	17.50	175 	3.540
726	17.51	175 	3.545
727	17.53	175 	3.550
728	17.54	175 	3.555
729	17.56	176 	3.560
730	17.57	176 	3.564
731	17.59	176 	3.569
732	17.60	176 	3.574
733	17.62	176 	3.579
734	17.63	176 	3.584
735	17.65	176 	3.589
736	17.66	177 	3.594
737	17.67	177 	3.599
738	17.69	177 	3.604
739	17.70	177 	3.608
740	17.72	177 	3.613
741	17.73	177 	3.618
742	17.75	177 	3.623
743	17.76	178 	3.628
744	17.78	178 	3.633
745	17.79	178 	3.638
746	17.81	178 	3.643
747	17.82	178 	3.647
748	17.84	178 	3.652
749	17.85	179 	3.657
750	17.87	179 	3.662
751	17.88	179 	3.667
752	17.90	179 	3.672
753	17.91	179 	3.677
754	17.92	179 	3.682
755	17.94	179 	3.687
756	17.95	180 	3.691
757	17.97	180 	3.696
758	17.98	180 	3.701
759	18.00	180 	3.706
760	18.01	180 	3.711
761	18.03	180 	3.716
762	18.04	180 	3.721
763	18.06	181 	3.726
764	18.07	181 	3.730
765	18.09	181 	3.735
766	18.10	181 	3.740
767	18.12	181 	3.745
